1.200000000000000025e-02 5.800580058005834871e+00 1.881074066182879256e-01 5.449501266283446332e-01
1.200000000000000025e-02 5.700570057005734270e+00 1.909033770399183316e-01 5.452967368827820183e-01
1.200000000000000025e-02 5.600560056005633669e+00 1.937833532060497244e-01 5.442997540662725120e-01
1.200000000000000025e-02 5.500550055005533068e+00 1.967511541070675607e-01 5.448198005814374190e-01
1.200000000000000025e-02 5.400540054005432467e+00 1.998108345025537136e-01 5.453304334870345826e-01
1.200000000000000025e-02 5.300530053005331865e+00 2.029667004980695577e-01 5.450152983790397254e-01
1.200000000000000025e-02 5.200520052005231264e+00 2.062233277910526519e-01 5.452261686475494695e-01
1.200000000000000025e-02 5.100510051005130663e+00 2.095855848872082705e-01 5.448097510878878724e-01
1.200000000000000025e-02 5.000500050005030062e+00 2.130586550582037886e-01 5.451497782334298048e-01
1.200000000000000025e-02 4.900490049004929460e+00 2.166480640107467381e-01 5.446141480681464531e-01
1.200000000000000025e-02 4.800480048004828859e+00 2.203597055066088273e-01 5.451014314594975207e-01
1.200000000000000025e-02 4.700470047004728258e+00 2.241998755707954871e-01 5.444312488051139542e-01
1.200000000000000025e-02 4.600460046004627657e+00 2.281753025416471403e-01 5.450863473835162454e-01
1.200000000000000025e-02 4.500450045004527055e+00 2.322931895990989204e-01 5.442563710976536795e-01
1.200000000000000025e-02 4.400440044004426454e+00 2.365612501189609529e-01 5.451414873801323502e-01
1.200000000000000025e-02 4.300430043004325853e+00 2.409877614868968509e-01 5.445352206074367540e-01
1.200000000000000025e-02 4.200420042004225252e+00 2.455816080169841431e-01 5.445528114257234265e-01
1.200000000000000025e-02 4.100410041004124650e+00 2.503523408094222025e-01 5.447035932566288707e-01
1.200000000000000025e-02 4.000400040004024049e+00 2.553102398667355111e-01 5.442061746472716122e-01
1.200000000000000025e-02 3.900390039003923448e+00 2.604663806691983607e-01 5.448978065044909336e-01
1.200000000000000025e-02 3.800380038003822847e+00 2.658327167497218091e-01 5.441311523685185003e-01
1.200000000000000025e-02 3.700370037003722246e+00 2.714221582806159994e-01 5.442190164333843283e-01
1.200000000000000025e-02 3.600360036003621644e+00 2.772486737606644214e-01 5.443631798136545630e-01
1.200000000000000025e-02 3.500350035003521043e+00 2.833273960865299035e-01 5.442485106347665358e-01
1.200000000000000025e-02 3.400340034003420442e+00 2.896747424842063268e-01 5.441977024480324499e-01
1.200000000000000025e-02 3.300330033003319841e+00 2.963085442357132337e-01 5.444217698850992715e-01
1.200000000000000025e-02 3.200320032003219239e+00 3.032482003731927223e-01 5.444569558674311471e-01
1.200000000000000025e-02 3.100310031003118638e+00 3.105148458686045609e-01 5.440137511163584128e-01
1.200000000000000025e-02 3.000300030003018037e+00 3.181315405579081546e-01 5.438006906284004183e-01
1.200000000000000025e-02 2.900290029002917436e+00 3.261234838109130507e-01 5.438790832519250218e-01
1.200000000000000025e-02 2.800280028002816834e+00 3.345182557893385811e-01 5.443682849050680561e-01
1.200000000000000025e-02 2.700270027002716233e+00 3.433460966358991007e-01 5.441938619330428661e-01
1.200000000000000025e-02 2.600260026002615632e+00 3.526402008531867027e-01 5.440298918503527759e-01
1.200000000000000025e-02 2.500250025002515031e+00 3.624370598738765326e-01 5.438743192351908062e-01
1.200000000000000025e-02 2.400240024002414430e+00 3.727768537496695678e-01 5.437288582757802136e-01
1.200000000000000025e-02 2.300230023002313828e+00 3.837038867220589622e-01 5.435958640723054236e-01
1.200000000000000025e-02 2.200220022002213227e+00 3.952670760039820874e-01 5.434750510233392617e-01
1.200000000000000025e-02 2.100210021002112626e+00 4.075204993972810219e-01 5.436227615649253941e-01
1.200000000000000025e-02 2.000200020002012025e+00 4.205240241712260851e-01 5.438230098375086419e-01
1.200000000000000025e-02 1.900190019001911423e+00 4.343439463249000321e-01 5.434873864537712596e-01
1.200000000000000025e-02 1.800180018001810822e+00 4.490537311642204821e-01 5.433757586700239672e-01
1.200000000000000025e-02 1.700170017001710221e+00 4.647348138671142936e-01 5.436934187841508948e-01
1.200000000000000025e-02 1.600160016001609620e+00 4.814774419335643429e-01 5.431813155160634121e-01
1.200000000000000025e-02 1.500150015001509018e+00 4.993815235386771523e-01 5.435144381561076710e-01
1.200000000000000025e-02 1.400140014001408417e+00 5.185575226399831150e-01 5.432199961809511812e-01
1.200000000000000025e-02 1.300130013001307816e+00 5.391271000157198401e-01 5.431204814698374905e-01
1.200000000000000025e-02 1.200120012001207215e+00 5.612236891892876667e-01 5.432615581937310090e-01
1.200000000000000025e-02 1.100110011001106614e+00 5.849926720106827238e-01 5.431808102324856558e-01
1.200000000000000025e-02 1.000100010001006012e+00 6.105909221108939411e-01 5.429767056595123931e-01
1.200000000000000025e-02 9.000900090009054111e-01 6.381853860296250458e-01 5.431432158416811262e-01
1.200000000000000025e-02 8.000800080008048099e-01 6.679503344536379394e-01 5.432664321289167875e-01
1.200000000000000025e-02 7.000700070007042086e-01 7.000623871658350206e-01 5.433375382356619987e-01
1.200000000000000025e-02 6.000600060006036074e-01 7.346924567697461494e-01 5.434317364373996151e-01
1.200000000000000025e-02 5.000500050005030062e-01 7.719936107068205988e-01 5.436176740227574022e-01
1.200000000000000025e-02 4.000400040004024049e-01 8.120839760947998753e-01 5.438053832933895659e-01
1.200000000000000025e-02 3.000300030003018037e-01 8.550235921381720283e-01 5.441727708680376141e-01
1.200000000000000025e-02 2.000200020002012025e-01 9.007845981674946767e-01 5.447014771404914413e-01
1.200000000000000025e-02 1.000100010001006012e-01 9.492152321537814519e-01 5.453796974802047615e-01
1.200000000000000025e-02 0.000000000000000000e+00 1.000000000000000000e+00 5.463116785846835466e-01
2.300000000000000308e-02 5.900590059005935473e+00 1.844516884876589990e-01 5.424351292904787680e-01
2.300000000000000308e-02 5.800580058005834871e+00 1.871535281137712836e-01 5.427922860016615170e-01
2.300000000000000308e-02 5.700570057005734270e+00 1.899353666353478798e-01 5.430928420662864964e-01
2.300000000000000308e-02 5.600560056005633669e+00 1.928007902144353580e-01 5.420537339721465120e-01
2.300000000000000308e-02 5.500550055005533068e+00 1.957535991237823181e-01 5.425235390267060254e-01
2.300000000000000308e-02 5.400540054005432467e+00 1.987978282830677734e-01 5.429823638708118905e-01
2.300000000000000308e-02 5.300530053005331865e+00 2.019377627830883370e-01 5.426170445388097674e-01
2.300000000000000308e-02 5.200520052005231264e+00 2.051779560623985532e-01 5.427734422307460838e-01
2.300000000000000308e-02 5.100510051005130663e+00 2.085232530137866302e-01 5.423032380619879911e-01
2.300000000000000308e-02 5.000500050005030062e+00 2.119788118607697780e-01 5.425838887373761743e-01
2.300000000000000308e-02 4.900490049004929460e+00 2.155501316997633365e-01 5.419906135977816675e-01
2.300000000000000308e-02 4.800480048004828859e+00 2.192430780361430964e-01 5.424128268445520540e-01
2.300000000000000308e-02 4.700470047004728258e+00 2.230639168338907352e-01 5.416807020935892059e-01
2.300000000000000308e-02 4.600460046004627657e+00 2.270193444830043150e-01 5.422645878376179951e-01
2.300000000000000308e-02 4.500450045004527055e+00 2.311165301275735218e-01 5.413679248778732189e-01
2.300000000000000308e-02 4.400440044004426454e+00 2.353631509457630722e-01 5.421742741965421830e-01
2.300000000000000308e-02 4.300430043004325853e+00 2.397674457035276763e-01 5.414941147394862764e-01
2.300000000000000308e-02 4.200420042004225252e+00 2.443382576010503515e-01 5.414308788412715012e-01
2.300000000000000308e-02 4.100410041004124650e+00 2.490850939048503410e-01 5.414962053409912990e-01
2.300000000000000308e-02 4.000400040004024049e+00 2.540181878762974299e-01 5.409133003659162275e-01
2.300000000000000308e-02 3.900390039003923448e+00 2.591485651877790675e-01 5.415079316023756473e-01
2.300000000000000308e-02 3.800380038003822847e+00 2.644881262201314587e-01 5.406487102494279551e-01
2.300000000000000308e-02 3.700370037003722246e+00 2.700497245446565886e-01 5.406341156949319160e-01
2.300000000000000308e-02 3.600360036003621644e+00 2.758472683282548465e-01 5.406697825112283251e-01
2.300000000000000308e-02 3.500350035003521043e+00 2.818958262207050813e-01 5.404432971119771389e-01
2.300000000000000308e-02 3.400340034003420442e+00 2.882117471119670649e-01 5.402741582875525417e-01
2.300000000000000308e-02 3.300330033003319841e+00 2.948127897830667976e-01 5.403713300156194332e-01
2.300000000000000308e-02 3.200320032003219239e+00 3.017182764597443057e-01 5.402740515708037705e-01
2.300000000000000308e-02 3.100310031003118638e+00 3.089492610010529106e-01 5.396948087494933821e-01
2.300000000000000308e-02 3.000300030003018037e+00 3.165287179425118613e-01 5.393360339805582937e-01
2.300000000000000308e-02 2.900290029002917436e+00 3.244817574099658763e-01 5.392574033808824607e-01
2.300000000000000308e-02 2.800280028002816834e+00 3.328358668591561154e-01 5.395769348500615292e-01
2.300000000000000308e-02 2.700270027002716233e+00 3.416211909360957200e-01 5.392280898360425345e-01
2.300000000000000308e-02 2.600260026002615632e+00 3.508708272926420735e-01 5.388790506947690462e-01
2.300000000000000308e-02 2.500250025002515031e+00 3.606211710710641172e-01 5.385262801329647742e-01
2.300000000000000308e-02 2.400240024002414430e+00 3.709123092548290979e-01 5.381705209098502918e-01
2.300000000000000308e-02 2.300230023002313828e+00 3.817884601543132250e-01 5.378130343100470112e-01
2.300000000000000308e-02 2.200220022002213227e+00 3.932984677467900037e-01 5.374523308441164771e-01
2.300000000000000308e-02 2.100210021002112626e+00 4.054963571055867355e-01 5.373403268905605490e-01
2.300000000000000308e-02 2.000200020002012025e+00 4.184419737887726809e-01 5.372614837675907529e-01
2.300000000000000308e-02 1.900190019001911423e+00 4.322016391365390842e-01 5.366334054039553214e-01
2.300000000000000308e-02 1.800180018001810822e+00 4.468489120419694149e-01 5.362049934101900117e-01
2.300000000000000308e-02 1.700170017001710221e+00 4.624654191524683600e-01 5.361760876587833291e-01
2.300000000000000308e-02 1.600160016001609620e+00 4.791417388412367862e-01 5.353027775210620343e-01
2.300000000000000308e-02 1.500150015001509018e+00 4.969783073819141195e-01 5.352342870917004003e-01
2.300000000000000308e-02 1.400140014001408417e+00 5.160863925881218339e-01 5.345171149377168085e-01
2.300000000000000308e-02 1.300130013001307816e+00 5.365888499980079329e-01 5.339601285888955218e-01
2.300000000000000308e-02 1.200120012001207215e+00 5.586208530773973946e-01 5.336040249110370892e-01
2.300000000000000308e-02 1.100110011001106614e+00 5.823302835866632776e-01 5.329938341088895637e-01
2.300000000000000308e-02 1.000100010001006012e+00 6.078775710597972282e-01 5.322257361505212669e-01
2.300000000000000308e-02 9.000900090009054111e-01 6.354346780814185136e-01 5.317832924714820386e-01
2.300000000000000308e-02 8.000800080008048099e-01 6.651828870600985377e-01 5.312631746062554949e-01
2.300000000000000308e-02 7.000700070007042086e-01 6.973085285641960063e-01 5.306623774610683686e-01
2.300000000000000308e-02 6.000600060006036074e-01 7.319958145473676181e-01 5.300630834946394865e-01
2.300000000000000308e-02 5.000500050005030062e-01 7.694157631490204929e-01 5.295465796167995176e-01
2.300000000000000308e-02 4.000400040004024049e-01 8.097102108354272687e-01 5.290480961710373187e-01
2.300000000000000308e-02 3.000300030003018037e-01 8.529696165516487127e-01 5.287691537389661578e-01
2.300000000000000308e-02 2.000200020002012025e-01 8.992035444766609542e-01 5.287363190605897101e-01
2.300000000000000308e-02 1.000100010001006012e-01 9.483035763800823359e-01 5.289883786995158710e-01
2.300000000000000308e-02 0.000000000000000000e+00 1.000000000000000000e+00 5.296869620642493670e-01
3.400000000000000244e-02 5.900590059005935473e+00 1.832207202937353452e-01 5.389951575053384403e-01
3.400000000000000244e-02 5.800580058005834871e+00 1.859045968785288383e-01 5.392795375029397764e-01
3.400000000000000244e-02 5.700570057005734270e+00 1.886679461612824071e-01 5.395051611654050339e-01
3.400000000000000244e-02 5.600560056005633669e+00 1.915143312818732846e-01 5.383976002469037514e-01
3.400000000000000244e-02 5.500550055005533068e+00 1.944475282003551575e-01 5.387856922913393243e-01
3.400000000000000244e-02 5.400540054005432467e+00 1.974715460760270158e-01 5.391603659283974448e-01
3.400000000000000244e-02 5.300530053005331865e+00 2.005906427309729900e-01 5.387134468095254869e-01
3.400000000000000244e-02 5.200520052005231264e+00 2.038093427429121529e-01 5.387812878626625501e-01
3.400000000000000244e-02 5.100510051005130663e+00 2.071324604098868927e-01 5.382236994106663897e-01
3.400000000000000244e-02 5.000500050005030062e+00 2.105651215295397949e-01 5.384078977873277827e-01
3.400000000000000244e-02 4.900490049004929460e+00 2.141127907790778551e-01 5.377210359346370483e-01
3.400000000000000244e-02 4.800480048004828859e+00 2.177812971551510435e-01 5.380376211817078369e-01
3.400000000000000244e-02 4.700470047004728258e+00 2.215768678201198438e-01 5.372049087797666767e-01
3.400000000000000244e-02 4.600460046004627657e+00 2.255061579818572748e-01 5.376732459818445165e-01
3.400000000000000244e-02 4.500450045004527055e+00 2.295762929647520156e-01 5.366683632028224071e-01
3.400000000000000244e-02 4.400440044004426454e+00 2.337949034223190670e-01 5.373470047251139858e-01
3.400000000000000244e-02 4.300430043004325853e+00 2.381701785547867822e-01 5.365470428212101295e-01
3.400000000000000244e-02 4.200420042004225252e+00 2.427109089037289835e-01 5.363527781929594562e-01
3.400000000000000244e-02 4.100410041004124650e+00 2.474265457111984312e-01 5.362796609010523907e-01
3.400000000000000244e-02 4.000400040004024049e+00 2.523272626398297414e-01 5.355583760325767217e-01
3.400000000000000244e-02 3.900390039003923448e+00 2.574240220327305151e-01 5.359960141214870077e-01
3.400000000000000244e-02 3.800380038003822847e+00 2.627286568881364581e-01 5.349870548576105556e-01
3.400000000000000244e-02 3.700370037003722246e+00 2.682539492891272692e-01 5.348068509188883546e-01
3.400000000000000244e-02 3.600360036003621644e+00 2.740137315083924774e-01 5.346672718219629417e-01
3.400000000000000244e-02 3.500350035003521043e+00 2.800229917528884171e-01 5.342603848850993042e-01
3.400000000000000244e-02 3.400340034003420442e+00 2.862979938201301588e-01 5.339003655792343705e-01
3.400000000000000244e-02 3.300330033003319841e+00 2.928564068131928044e-01 5.337930793578942179e-01
3.400000000000000244e-02 3.200320032003219239e+00 2.997174586902041638e-01 5.334826697321395361e-01
3.400000000000000244e-02 3.100310031003118638e+00 3.069021046928210872e-01 5.326849241073864372e-01
3.400000000000000244e-02 3.000300030003018037e+00 3.144332168400357785e-01 5.320925394860296365e-01
3.400000000000000244e-02 2.900290029002917436e+00 3.223357995292446265e-01 5.317623951690547690e-01
3.400000000000000244e-02 2.800280028002816834e+00 3.306372323627364551e-01 5.318104885920144076e-01
3.400000000000000244e-02 2.700270027002716233e+00 3.393675514663359039e-01 5.311835994937198491e-01
3.400000000000000244e-02 2.600260026002615632e+00 3.485597479313036207e-01 5.305403243965385318e-01
3.400000000000000244e-02 2.500250025002515031e+00 3.582501157803057446e-01 5.298746730822188056e-01
3.400000000000000244e-02 2.400240024002414430e+00 3.684786509691077572e-01 5.291865442357013283e-01
3.400000000000000244e-02 2.300230023002313828e+00 3.792894975154703641e-01 5.284757643073427769e-01
3.400000000000000244e-02 2.200220022002213227e+00 3.907314510843999944e-01 5.277393449093870093e-01
3.400000000000000244e-02 2.100210021002112626e+00 4.028585270800895679e-01 5.272224828791904905e-01
3.400000000000000244e-02 2.000200020002012025e+00 4.157306167868432545e-01 5.267114636352143719e-01
3.400000000000000244e-02 1.900190019001911423e+00 4.294141678935298745e-01 5.256346761522396882e-01
3.400000000000000244e-02 1.800180018001810822e+00 4.439829788056589011e-01 5.247244061043475627e-01
3.400000000000000244e-02 1.700170017001710221e+00 4.595190739744562936e-01 5.241733392029129801e-01
3.400000000000000244e-02 1.600160016001609620e+00 4.761136492542449861e-01 5.227648832752335162e-01
3.400000000000000244e-02 1.500150015001509018e+00 4.938680629065971273e-01 5.221094432359848492e-01
3.400000000000000244e-02 1.400140014001408417e+00 5.128949218848244396e-01 5.207880846598020863e-01
3.400000000000000244e-02 1.300130013001307816e+00 5.333189972405654178e-01 5.195918241370823809e-01
3.400000000000000244e-02 1.200120012001207215e+00 5.552781625845660818e-01 5.185635183040117058e-01
3.400000000000000244e-02 1.100110011001106614e+00 5.789240631530971903e-01 5.172647221997479505e-01
3.400000000000000244e-02 1.000100010001006012e+00 6.044223221869780005e-01 5.158003339461083581e-01
3.400000000000000244e-02 9.000900090009054111e-01 6.319519916349345401e-01 5.146529355557714069e-01
3.400000000000000244e-02 8.000800080008048099e-01 6.617039073550246009e-01 5.134516175934519255e-01
3.400000000000000244e-02 7.000700070007042086e-01 6.938770789465333877e-01 5.122235387039063559e-01
3.400000000000000244e-02 6.000600060006036074e-01 7.286722164016972147e-01 5.110859020531716146e-01
3.400000000000000244e-02 5.000500050005030062e-01 7.662812181145204349e-01 5.101640961952411679e-01
3.400000000000000244e-02 4.000400040004024049e-01 8.068713518050526501e-01 5.094514892507354675e-01
3.400000000000000244e-02 3.000300030003018037e-01 8.505624257246457987e-01 5.092049143041006420e-01
3.400000000000000244e-02 2.000200020002012025e-01 8.973952209957291037e-01 5.095091066114205702e-01
3.400000000000000244e-02 1.000100010001006012e-01 9.472905865828269434e-01 5.104425757484779558e-01
3.400000000000000244e-02 0.000000000000000000e+00 1.000000000000000000e+00 5.121885847335794217e-01
4.500000000000000527e-02 5.900590059005935473e+00 1.818840887253574956e-01 5.342299208310202774e-01
4.500000000000000527e-02 5.800580058005834871e+00 1.845484795769674335e-01 5.344136808840470598e-01
4.500000000000000527e-02 5.700570057005734270e+00 1.872917739262963122e-01 5.345356843090599552e-01
4.500000000000000527e-02 5.600560056005633669e+00 1.901175101706509829e-01 5.333335008845384584e-01
4.500000000000000527e-02 5.500550055005533068e+00 1.930294381650171087e-01 5.336086659973090507e-01
4.500000000000000527e-02 5.400540054005432467e+00 1.960315394246510967e-01 5.338670336941911954e-01
4.500000000000000527e-02 5.300530053005331865e+00 1.991280425349472860e-01 5.333073604132601009e-01
4.500000000000000527e-02 5.200520052005231264e+00 2.023234411635687346e-01 5.332528756238135159e-01
4.500000000000000527e-02 5.100510051005130663e+00 2.056225168746873000e-01 5.325746254117401657e-01
4.500000000000000527e-02 5.000500050005030062e+00 2.090303608162373261e-01 5.326256476497190917e-01
4.500000000000000527e-02 4.900490049004929460e+00 2.125524009296670125e-01 5.318096477034445213e-01
4.500000000000000527e-02 4.800480048004828859e+00 2.161944273059350774e-01 5.319805196313938112e-01
4.500000000000000527e-02 4.700470047004728258e+00 2.199626258174306737e-01 5.310090610533986233e-01
4.500000000000000527e-02 4.600460046004627657e+00 2.238636079335830087e-01 5.313180667690151626e-01
4.500000000000000527e-02 4.500450045004527055e+00 2.279044525199575844e-01 5.301640620232737078e-01
4.500000000000000527e-02 4.400440044004426454e+00 2.320927410233275812e-01 5.306668026960363882e-01
4.500000000000000527e-02 4.300430043004325853e+00 2.364366103303033317e-01 5.297018965460243978e-01
4.500000000000000527e-02 4.200420042004225252e+00 2.409447955697461008e-01 5.293272977376122235e-01
4.500000000000000527e-02 4.100410041004124650e+00 2.456266892089806197e-01 5.290637807040280416e-01
4.500000000000000527e-02 4.000400040004024049e+00 2.504924026033402140e-01 5.281523985322170711e-01
4.500000000000000527e-02 3.900390039003923448e+00 2.555528321637604017e-01 5.283744558730915086e-01
4.500000000000000527e-02 3.800380038003822847e+00 2.608197410413449213e-01 5.271601145024183976e-01
4.500000000000000527e-02 3.700370037003722246e+00 2.663058376259457849e-01 5.267528483098936620e-01
4.500000000000000527e-02 3.600360036003621644e+00 2.720248764267422237e-01 5.263734102685133642e-01
4.500000000000000527e-02 3.500350035003521043e+00 2.779917638068509778e-01 5.257198422198858800e-01
4.500000000000000527e-02 3.400340034003420442e+00 2.842226777186389608e-01 5.250990151680680063e-01
4.500000000000000527e-02 3.300330033003319841e+00 2.907351977251645958e-01 5.247128691846395521e-01
4.500000000000000527e-02 3.200320032003219239e+00 2.975484588092402460e-01 5.241123368817510730e-01
4.500000000000000527e-02 3.100310031003118638e+00 3.046833204097183501e-01 5.230178490266774727e-01
4.500000000000000527e-02 3.000300030003018037e+00 3.121625568404677309e-01 5.221090503331022870e-01
4.500000000000000527e-02 2.900290029002917436e+00 3.200110741657746782e-01 5.214390910495242393e-01
4.500000000000000527e-02 2.800280028002816834e+00 3.282561548545405161e-01 5.211205508561863597e-01
4.500000000000000527e-02 2.700270027002716233e+00 3.369277415031501910e-01 5.201208050939949423e-01
4.500000000000000527e-02 2.600260026002615632e+00 3.460587391899041521e-01 5.190835604749460819e-01
4.500000000000000527e-02 2.500250025002515031e+00 3.556853685976295032e-01 5.180007956171761574e-01
4.500000000000000527e-02 2.400240024002414430e+00 3.658475716376364817e-01 5.168722366634413978e-01
4.500000000000000527e-02 2.300230023002313828e+00 3.765894668977279869e-01 5.156961667011531469e-01
4.500000000000000527e-02 2.200220022002213227e+00 3.879598658200194561e-01 5.144686319223373827e-01
4.500000000000000527e-02 2.100210021002112626e+00 4.000128578332916018e-01 5.134273249991734289e-01
4.500000000000000527e-02 2.000200020002012025e+00 4.128084886287478605e-01 5.123605379117401881e-01
4.500000000000000527e-02 1.900190019001911423e+00 4.264134728925599305e-01 5.107156116560547243e-01
4.500000000000000527e-02 1.800180018001810822e+00 4.409020302250054590e-01 5.092021220025949590e-01
4.500000000000000527e-02 1.700170017001710221e+00 4.563568159318662776e-01 5.080088521510353061e-01
4.500000000000000527e-02 1.600160016001609620e+00 4.728699408048019359e-01 5.059583913056072690e-01
4.500000000000000527e-02 1.500150015001509018e+00 4.905440619578428363e-01 5.046142390924490684e-01
4.500000000000000527e-02 1.400140014001408417e+00 5.094935972815545222e-01 5.026101237153671741e-01
4.500000000000000527e-02 1.300130013001307816e+00 5.298458163521246878e-01 5.007200898693974223e-01
4.500000000000000527e-02 1.200120012001207215e+00 5.517419969565752202e-01 4.989991765381974753e-01
4.500000000000000527e-02 1.100110011001106614e+00 5.753383699415157704e-01 4.970436211410160232e-01
4.500000000000000527e-02 1.000100010001006012e+00 6.008066577453365920e-01 4.949818873891210780e-01
4.500000000000000527e-02 9.000900090009054111e-01 6.283339101750613498e-01 4.933095712296892144e-01
